username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Red devil,3067690282,Luton,2023-01-19 22:35:36,How Manchester United fare with and without suspended Casemiro https://t.co/qVF5EU5pmY via @MailSport,0,Twitter Web App,
Harry Gray,61869345,Hoddesdon,2023-01-19 22:01:02,"A lot of our problems all stem from Lloris's shakiness. It spreads through the team and then we can't come back.

N… https://t.co/N4VRtR3eco",0,Twitter for Android,
Andrew Mortimer,1526902162281975808,"Hitchin, England",2023-01-19 21:52:25,@Magpie24_7 Words fail to describe how much King Kev and Terry Mac turned our football team around in the 1990’s !!… https://t.co/gVBqOoL7dW,0,Twitter for iPhone,
Lee ツ,3386285704,"Luton, England",2023-01-19 21:25:04,@IeeSZN You started playing simple football instead of overcomplicating it,0,Twitter for iPhone,
Daksh Gupta,239431414,Harpenden,2023-01-19 21:12:50,And that’s why we love football ! @andygoss58 @SteveFowler @stuartg917 (as a neutral on this match),0,Twitter for iPhone,
Ice 07,23115677,St Albans ,2023-01-19 21:02:57,@OhThatBianca Cuz i never knew you was this deep in to football 😂🤟🏾,0,Twitter for iPhone,
ikenna umeizudike,94187602,Luton UK,2023-01-19 20:54:53,Feels weird wanting Spurs to win a football match but I’ve got to live with this one.,0,Twitter for iPhone,
Ben,3300682251,St Albans,2023-01-19 20:49:55,Football heritage https://t.co/VJjjEFmBpQ,0,Twitter for iPhone,
عمير,4875208481,Luton,2023-01-19 20:36:06,"@r__97__a Man you’re young! It’s when you stand each side of the road, throw a football and it has to come off the… https://t.co/Roz6UZBdYf",0,Twitter for iPhone,
St Albans City Youth U13 Girls Central,3019903179,"St Albans, Hertfordshire, UK ",2023-01-19 20:21:45,💛💙 traditional welcome to new football family member 👌😇 ⁦@CityYouthFC⁩ https://t.co/MC2IcYNODQ,0,Twitter for iPhone,
SRA PE dept,880948014,"St Albans, Hertfordshire",2023-01-19 20:13:43,"Well done to our year 6 girls football teams, finishing third in their tournament this evening. A fantastic footbal… https://t.co/RSkEFnFq0e",3,Twitter for iPhone,
Colney Heath FC,1431151501,Colney Heath,2023-01-19 20:12:58,"YOU CAN LINK WITH US NOW ON LINKMY!
We have joined LINKmy, the free and easy platform that gives donations to Footb… https://t.co/8tj5CRTcKG",0,Twitter for Android,
Paul Quinn,64726866,St Albans,2023-01-19 19:24:01,@queensparkfc One of my favourite football shirts!,0,Twitter for iPhone,
Gav,250664608, Cheshunt,2023-01-19 19:17:31,"@bridyid5 @SpursOfficial Driving home thinking exactly the same

Normally dont tend to watch on the telly as I get… https://t.co/N1lqKUCm0P",2,Twitter for Android,
SH,1450286697883881475,"Enfield, London",2023-01-19 18:40:13,@charlie_1886 This was a non football related tweet Charles🫤,0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-19 18:01:22,"Team Expected Toulouse, Premier League winners last season

Well done guys!

#6aside #5aside #football #league… https://t.co/LLYJzXZciT",0,Buffer,
Kevin Harper,327629108,Luton,2023-01-19 17:45:04,"Here is our preview of tonight's #PremierLeague match - https://t.co/12cJcDQWON

#football #betting #tips #EPL #MCITOT #MCFC",0,TweetDeck,
Beaumont Library,2821274020,St. Albans,2023-01-19 17:43:49,"Look what we won! A whole set of Jamie Johnson books, signed by the author @DanFreedman99! Thank you to… https://t.co/bIfA4CLE7K",1,Twitter for Android,
Grove Junior School,570662582,Harpenden,2023-01-19 17:39:51,"Well done to all the girls who competed in the girls football tournament tonight! 

Thank you to @KWSHarpenden and… https://t.co/T80tZRpIvR",1,Twitter for Android,
RHS PE Department,412144228,Hertford,2023-01-19 16:52:02,"80+ boys at yr7 football tonight. 

Great to see that level of commitment and skill. 

#rhsfootball 💪⚽️ https://t.co/6B2vZC5xAW",0,Twitter for iPhone,
Michael Childs,1562982156,Luton,2023-01-19 16:38:40,@Football__Tweet Aimar and Saviola a nawty duo,0,Twitter for Android,
JackCostas.egld,1595006735512739840,"Luton, England",2023-01-19 15:57:34,"@stevebballin @cbassg16 No I haven’t. I loved school, gained people skills, enjoyed the social aspect, the girls, f… https://t.co/fh0XiDiY5M",0,Twitter for iPhone,
Ant,261370806,"Welwyn Garden City, Herts",2023-01-19 15:55:19,"@PoznanInMyPants @scottjwillis 18 months left on his deal with the option, 4 years of PL football under his belt, r… https://t.co/52Pi7pSU66",0,Twitter for iPhone,
Neil Metcalfe,90617579,"Welwyn Garden City, Herts",2023-01-19 15:34:47,"New date for Stevenage's home game with Crewe.
https://t.co/mz3LDjhh91",0,Twitter Web App,
Nathan Brown,787789419302510592,"London, England",2023-01-19 15:06:23,Lost for words at the lack of engagement and perspective from him. Please never let the man near another football c… https://t.co/xzo7iy4nsE,0,Twitter for iPhone,
Damo,1110461198275932160,Stevenage,2023-01-19 14:15:23,@NavyBlueWasp @j_football_now Thank you 🔥,0,Twitter for iPhone,
Damo,1110461198275932160,Stevenage,2023-01-19 14:15:11,@j_football_now Love it🔥 need to add those to my collection asap,0,Twitter for iPhone,
Neil Metcalfe,90617579,"Welwyn Garden City, Herts",2023-01-19 13:40:53,"Just thought, a 6am start is without a stop too so factor that in and it gets even earlier. I despise TV companies… https://t.co/5CCpF3y43R",0,Twitter Web App,
Frank Murray,1410169079890067459,Luton ,2023-01-19 13:38:23,@Ozilgasm1992 Jim White is a stain on football commentary and punditry mate,0,Twitter for iPhone,
Damo,1110461198275932160,Stevenage,2023-01-19 13:36:24,@j_football_now What year was that Marinos shirt? Very nice,0,Twitter for iPhone,
Hitchin Town FC,250527479,"Hitchin, England",2023-01-19 12:46:20,"🎟️ | BARWELL TICKETS

We are back at Top Field for more Monday night football as we face @BarwellFC1992 in our rear… https://t.co/BSHQPmxN4C",1,Twitter for iPhone,
Jill Borcherds,2887523230,Stevenage,2023-01-19 12:41:56,There’s some very interesting maths with the percentages quoted here. A question inspired by the news for… https://t.co/TTLnCwfCOZ,0,Twitter for iPhone,
Jon Bailey,914950093559779328,"Stotfold, England",2023-01-19 12:22:56,Any football fan needs to listen to this @JesseLingard. You are a good man who is just  wants to play football and… https://t.co/KjMpKmPU7b,0,Twitter for Android,
Ben,3300682251,St Albans,2023-01-19 12:11:09,"This is the pinnacle of Stevenage Football Club

2500 going to Stoke😭 https://t.co/RFfceaKOXx",0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-19 12:00:31,"Wednesday league MVP and Golden Boot standings

#6aside #5aside #football #league #welwyngardencity #hertfordshire… https://t.co/2uGNO4Y18J",0,Buffer,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-19 11:06:37,"All Standards Welcome!

#6aside #5aside #football #league #welwyngardencity #hertfordshire #fitness #exercise… https://t.co/9ZDUKAmsvK",0,Buffer,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-19 11:03:28,"Get moving &amp; lose weight. Play football.

#6aside #5aside #football #league #welwyngardencity #hertfordshire… https://t.co/TxaGtwaQB2",0,Buffer,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-19 11:01:12,"Our Wednesday league results. 

#6aside #5aside #football #league #welwyngardencity #hertfordshire #fitness… https://t.co/IyqnkBEI3v",0,Buffer,
Brad Chuck,25116632,"Letchworth, England",2023-01-19 10:57:48,"Goodness me. Little old @WestHam announced as the 15th richest football club in the world, and the 7th richest in t… https://t.co/TzsjfDZhBM",0,Twitter for Android,
Gareth Cooper,286669466,"Arlesey, England",2023-01-19 10:07:10,Happened so quick this &amp; despite what the gaffer said he just wasnt going to play enough and with 12 months left th… https://t.co/0iffuvHqiR,2,Twitter for iPhone,
Pete Domican,20839094,Welwyn Garden City.,2023-01-19 09:40:07,"Sack the board, by @MartinCloake. Balanced, nuanced views on football ownership, which ever team you support. Well… https://t.co/r8htj2lWZ0",0,Twitter Web App,
Dr Rakib Ehsan,478096578,"Luton, United Kingdom.",2023-01-19 09:35:04,"If the government is serious about ""levelling-up"", a good start would be creating a new independent regulator for E… https://t.co/5IoPyxpJVi",1,Twitter Web App,
Dr Rakib Ehsan,478096578,"Luton, United Kingdom.",2023-01-19 09:25:49,Eleven of the world's top 20 revenue-generating clubs are in English cities. 16 of the top 30 are in the Premier Le… https://t.co/P0tYhHIVOa,1,Twitter Web App,
Waltham Cross FC,1458637673120378882,Waltham Cross,2023-01-19 08:38:21,The weather is looking to effect football again this weekend. All we can do is pray and hope @BovingdonResos pitch… https://t.co/rRMw1OG3pK,0,Twitter for Android,
St Matthew's Primary,796719940887859204,Luton,2023-01-19 08:34:35,"Well done to our girls football team yesterday at the yr5&amp;6 Futsal event!⁣
⁣
Great morning &amp; lots of fun! Thank you… https://t.co/8pmTNI4m8O",0,Twitter for iPhone,
Lady Dy,3296059934,"Enfield, London 🇪🇺",2023-01-19 08:11:37,@PeteMazza4 @Wilketta1 And club football kit for supporters.,0,Twitter for iPhone,
Denbigh PE Dept,4058807727,"Luton, England",2023-01-19 08:00:38,"More new members joining girls football club last night, great to have you on board! A fun tournament with the yell… https://t.co/FEpvir4Rp2",1,Twitter for iPhone,
Jake 🐝,1475182638122127367,"Luton, England",2023-01-19 07:30:47,Just goes down so easily though.. why is modern football so soft that we expect it's a penalty. https://t.co/SGMJjm1ura,1,Twitter for Android,
Kgwill_1977,1489749265467518977,Cheshunt,2023-01-19 07:24:16,"So we all know tonight we will play the best football we have all season and win don’t we? 

#THFC | #COYS",1,Twitter for iPhone,
GloryHornet,206827519,"St Albans, Herts",2023-01-19 01:10:33,"@SkySportsPL It’s sad that a good plan is halted because the IFAB realise football is full of liars, crooks and che… https://t.co/xjIKd45fll",0,Twitter for iPhone,
Ice 07,23115677,St Albans ,2023-01-18 22:36:08,"Thats football, on to the next game",0,Twitter for iPhone,
Andy P Smith,21811851,"London, England",2023-01-18 21:57:30,Well done to @CPFC - good game of football that. @ManUtd lacked the knock-out punch today. Fair result imo. #CRYMUN https://t.co/Su8bvUSbRU,0,Twitter for Android,
Niall 🇸🇪,280072656,Luton,2023-01-18 21:54:27,@LisianoDi So chatty coming out of football too 😭,0,Twitter for iPhone,
Adam Guest,20166176,Hertford,2023-01-18 20:37:11,@Capt_Fishpaste He’s obviously well known to KLD from his time at Marseille. KLD is a Marseille fan and football ma… https://t.co/RpWjqIsVzp,0,Twitter for iPhone,
Ciaran O Connor,1204397358,"Stevenage, East",2023-01-18 19:20:45,"It’s just unfortunate that he’s living in 2023 where if you’re not covered in tatts, have turkey teeth and play foo… https://t.co/qmI24lXqPC",0,Twitter for iPhone,
Matty F,31564904,Stevenage,2023-01-18 19:12:23,@Arsenal There's no room in football for racism or antisemitism which makes it all the more frustrating when you co… https://t.co/6j8zEBVlgo,0,Twitter for Android,
Etonbury PE,837022108773453825,"Stotfold, England",2023-01-18 18:22:03,Another outstanding performance from the @ETAJuniors Year 5 Boys Football team ⚽️ in their 2nd week representing… https://t.co/8es3rZ7nN2,1,Twitter for iPhone,
Vision Elite Media,1269714047416532993,Hertford,2023-01-18 18:19:27,"@YorkshirePundit @Football__Tweet Bale trumped him in his final, Zidane was salty",0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-18 18:00:24,"Join our Wednesday league now. Message us for more details.

#6aside #5aside #football #league #welwyngardencity… https://t.co/odjQ5asZJg",0,Buffer,
Ishtiaq Ahmed,51397509,Hitchin,2023-01-18 17:20:09,"If true this great news! Otherwise, ‘taking the knee’ and ‘kick it out’ campaigns are sketches out of Benny Hill sh… https://t.co/AF1UKfAFLk",0,Twitter for iPhone,
Sandringham PE,634543868,St. Albans,2023-01-18 17:02:53,A great 5-1 win for the U16 Girls Football Team in the County Cup vs Watford Girls. Emma Mc saved a pen and Liv C s… https://t.co/DnALH60a2n,1,Twitter for iPhone,
Kevin Harper,327629108,Luton,2023-01-18 16:55:22,"We've previewed tonight's #PremierLeague matches here - https://t.co/9bs19WbWSM

#football #betting #tips #EPL #CRYMUN #MUFC #CPFC",0,TweetDeck,
SJL PE Faculty,804653125,"Harpenden
",2023-01-18 16:40:46,"Friday &amp; Saturday Football v @RPSPE Yr7A&amp;B Friday 3.30pm KO, Yr8 &amp; Yr9 Saturday 9am KO, Yr10 Saturday 10am KO. All… https://t.co/bBMY266bf3",1,Twitter for iPhone,
Pro:Direct Academy Hitchin,1019957825706094593,"Baldock, England",2023-01-18 15:49:41,"+3 points 🤌🏻

Today the boys came out as winners against One Touch Football Academy 👏🏻 

The final score was 2-1 wi… https://t.co/TSBHrN4ua9",1,Twitter for iPhone,
Stevenage Interviews,1268298203063091201,Stevenage,2023-01-18 15:37:20,"Happy Birthday to the fantastic @StevenageFC_SLO and thank you for all the hard work you do at the Football Club, h… https://t.co/iSGW0aeJU9",0,Twitter for iPhone,
Henry,935614395526336512,Hertford England,2023-01-18 15:20:05,"This was football, what on earth has happened to my club 😢#TottenhamHotspur https://t.co/jNEYPPqtXE",0,Twitter for iPhone,
Luton Town FC Community Trust,2587332985,Luton,2023-01-18 15:00:33,"It's been a while😌👀but we are finally excited to present to you our February Half Term Football Camps!

If your son… https://t.co/fWLB8XSJ4W",3,Twitter for Advertisers,
SAHAAS,764366332225806336,"St Albans, UK",2023-01-18 14:34:30,@OfGadsden @MouseBishop Hi Gary - here's a link to @stalbanspast events calendar. It tells you what's coming up in… https://t.co/eQrnk77mHI,0,Twitter Web App,
Jacob Alexander C,828752251246276608,"Borehamwood, Hertfordshire",2023-01-18 14:05:05,"@kopper1997 @umirf1 Football is life for so many over there, so so many talented youngsters come through every year.",0,Twitter Web App,
Burko,151488202,Woolmer Green,2023-01-18 13:56:32,@3YearLetterman Do you advocate for 1 point per touchdown to reduce math in football?,0,Twitter for Android,
James King - Cambridge United Shirts,991274807793782786,"Knebworth, England",2023-01-18 13:43:44,@Scotty_mc10 @umbro Was at Cherry Hinton Lions for a while but didn’t get much game time. Played more for Netherhal… https://t.co/ZvNUfNNNwx,0,Twitter for iPhone,
Andrew Pilborough,239948152,welwyn garden city,2023-01-18 13:34:58,"@jrlieffering @Specter__Harvey @the_transit_guy It's good to love where you come from, I'm the same. I do have an i… https://t.co/5wu7i2RkfM",0,Twitter for Android,
Stu Allen,260243551,"Luton, England",2023-01-18 13:15:49,One of the most concise and well written articles I’ve read regarding the utter shambles that is the club formerly… https://t.co/xsfHR9Yzgt,4,Twitter for iPhone,
Meetal Leeka,1010988229934370816,"Cheshunt, England",2023-01-18 12:50:32,@Flip5ide666 This is the only interesting thing about football. 😅,0,Twitter for Android,
Stephen 🐁🐀🪳🪰🐝🐛🐜,1230036851483959297,Stanstead abbotts,2023-01-18 12:47:48,@MisterGuilbert @HighburyAFC102 @HLTCO The issue is a) why did Richarlison run the 10 yards to confront &amp; put his h… https://t.co/eshjmX3IY3,0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-18 12:30:11,"Play some amazing football at our leagues.

#6aside #5aside #football #league #welwyngardencity #hertfordshire… https://t.co/vAsj92TGfl",0,Buffer,
Ashmount Leigh FC,1346466291222077448,"Nutfield, Surrey",2023-01-18 12:06:44,"Home league action again this weekend!

🆚 @wokingfcwomen 
📅 Sunday 22nd January 
⏰ 3:30pm
📍 Meadowbank Football Gro… https://t.co/Blp8q52405",1,Twitter for iPhone,
Frank Murray,1410169079890067459,Luton ,2023-01-18 11:45:35,"@terryflewers All players in these clips purposely leave the ball, stop their runs, hold their hands up so the ref/… https://t.co/hyVQKLFTYp",0,Twitter Web App,
Frank Murray,1410169079890067459,Luton ,2023-01-18 11:33:28,If you're too thick to realise the difference between Rashford's and the rest of these clips you shouldn't watch fo… https://t.co/zalKObRfYm,0,Twitter Web App,
Luke Storey,258838598,Stevenage,2023-01-18 11:05:01,At least we had attacking football under potch https://t.co/tqclHbYyRl,0,Twitter for iPhone,
StreetFootballTournaments,1362490783669116940,"Luton, England",2023-01-18 08:33:01,@AcademyDad1 Very true! category of football gives you a different games program. However what is keeping players e… https://t.co/WijL0GRRB5,0,Twitter for iPhone,
G,214620063,St. Albans,2023-01-18 06:38:54,@Football__Tweet @MailSport 35 😅. Thought it was a kid,0,Twitter for iPhone,
Alfie Mack,942836384972275712,"Borehamwood, East",2023-01-18 02:34:13,Rating apps are a plague in the world of football https://t.co/blwU29cA1S,0,Twitter for iPhone,
mark wright #KBF #NoVaccinePassportsAnywhere,19352387,"Ware, England",2023-01-18 02:31:00,We are going up! I just guided Bury to play-off glory in Non-League C https://t.co/eAiUggDiuI https://t.co/d3uCXeqqxd,0,Twitter for iPhone,
Andy Golding (Panda),2718623843,St. Albans,2023-01-18 00:04:27,"@Michael17951561 @AroundTurin Your nationality doesnt automatically define your political beliefs, not all Russians… https://t.co/gO3hq6nQeb",0,Twitter for Android,
The Priory School,761721642,"Hitchin, England",2023-01-17 22:07:09,The first winners of our lunchtime football leagues run by Mr Jefferies. Season 2 got underway today! https://t.co/XQQT6sYaaR,0,Twitter for iPhone,
Luton Report ,1083122260343508994,"Luton, England",2023-01-17 22:03:15,@Football__Tweet strikers instinct,0,Twitter Web App,
paul,45232187,"Hitchin, England",2023-01-17 22:02:57,"@Jack_Hobson96 @whuvision And now they are all singing his name again, there is nobody a fickle as a football fan, myself included",0,Twitter for iPhone,
Just shadez🇳🇬,890671656879968257,"Luton, England",2023-01-17 22:00:05,"Nah what’s with all the football hashtags , don’t force it #Loveisland",0,Twitter for iPhone,
Del Boy,20508047,Luton,2023-01-17 21:20:37,@ltfc_xw10 @LutonTown What do people expect still in touching distance of the play offs in the second flight of English football,0,Twitter for iPhone,
ltfc,2324453368,luton,2023-01-17 19:44:33,@gate17marco I think they do understand.  You bought it all. The city came along. Niw newcastle.  Football ruined,0,Twitter for Android,
Darren Dj-dal,4698253405,Stevenage ,2023-01-17 19:36:34,"Pissing myself at the football on bbc1 🤣🤣🤣 
Lineker looks horrified",0,Twitter for Android,
Pete Domican,20839094,Welwyn Garden City.,2023-01-17 19:16:33,@patrickendrick He’s obviously a great manager but the football is terrible and the whinging ever worse.,0,Twitter for iPhone,
Tonkovsferrari,1390228597013684229,Letchworth,2023-01-17 19:15:33,"@jeremycwhittle But as long as you can acquire bragging rights on some shitty football forum *anything* is permitted.
🙄",0,Twitter Web App,
Pete Domican,20839094,Welwyn Garden City.,2023-01-17 18:33:11,"Jeez, is there anything this guy doesn't moan about? He plays unattractive football and the results are lousy. Just… https://t.co/Omd4LdMKWz",0,Twitter Web App,
🆃🅷🅴 🅵🆄🅽🅺🅸🅴🆂🆃,47689173,"St. Albans, England",2023-01-17 18:13:04,"Why’s football interrupting tv programmes again? 
I thought it was decided that Argentina is the best and it was all done with.",0,Twitter for iPhone,
SAINTS IN THE CITY,1372115442832175105,"St Albans, Herts ",2023-01-17 18:03:15,More incredible support from our local councillors enabling our @saintsandsacyic &amp; @CityYouthFC Inclusive Football.… https://t.co/UAWXq0FBqf,0,Twitter Web App,
Sport at Wroxham,730429362,Potters Bar,2023-01-17 18:01:35,We are back playing again!! Football fun with our Year 3&amp;4 club this afternoon. ⚽️⚽️😊😊@WroxhamSchool @miss_keifer https://t.co/d9A1ZTJyqX,2,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-17 18:01:12,"These are the results of our Monday league.

#6aside #5aside #football #league #welwyngardencity #hertfordshire… https://t.co/K3hR8nSPRZ",0,Buffer,
STEVE MANN,1225007709306675201,Brookmans Park,2023-01-17 17:57:07,"💙💛Funding News 💛💙
All @CityYouthFC &amp; the players, families &amp; volunteers of the Inclusive Section @SACYInclusive
 se… https://t.co/8sOkeInlRw",1,Twitter Web App,
Tonkovsferrari,1390228597013684229,Letchworth,2023-01-17 17:51:17,@petercossins The thing is this was known at the time (or not long after) but most football journalists have either… https://t.co/YYfBFi0bPh,0,Twitter Web App,
@SASHertsSport,3002903357,"St Albans, England, UK",2023-01-17 17:08:09,"Unfortunately, the forecast of more freezing weather on top of already frozen pitches has meant that the 1st &amp; 2nd… https://t.co/uFa2lH8TY8",0,Twitter for iPhone,
(((Jeremy Silverstone))),22157536,"Potters Bar, England",2023-01-17 15:29:28,"I say: 'We are top of the league', say 'We are top of the league...
https://t.co/dO45y6iIYA",0,Twitter Web App,
🟢🟡 Daniel Corns 🟢🟡,442404457,Stevenage,2023-01-17 15:14:54,"@centredevils Personally no.
Kanes 30 and doesn't fit the counter attack mould

Osimhen is young, quick tall and st… https://t.co/RxRUCoqmxR",0,Twitter for Android,
Alan Barrett,4279123288,Saint Albans,2023-01-17 14:42:51,"@PeterFinchGolf I'd like to put my name forward as the winner of this give away!! 🤣........Almost 50, keen player (… https://t.co/Qw3CXQ8bn6",0,Twitter Web App,
Grove Junior School,570662582,Harpenden,2023-01-17 13:53:51,The Year 6 boys had a great time today and played some excellent football against some tough opposition! https://t.co/zlc0jpIPaf,0,Twitter for Android,
Gareth Cooper,286669466,"Arlesey, England",2023-01-17 13:32:50,@NorthBSHA Personally have a lot of respect for him and his views on football bits and pieces.,0,Twitter for iPhone,
Deano Staples,1521874731842088961,"Luton, England",2023-01-17 12:37:49,@StoolFootball No he’s been pushed forward this season which has seen the demise of Tomas Soucek. Dec is by far the… https://t.co/LrLvlE1PAE,0,Twitter for iPhone,
Leon Smith ❄️,288144105,Cheshunt,2023-01-17 11:59:23,"@thespursweb What football club? There isn’t one anymore, Levy and ENIC have ruined it 
#LevyOut  #ENICOut",0,Twitter for iPhone,
PlayBox Technology,1081999431074041857,"Hatfield, England",2023-01-17 11:52:59,"Have you ever wondered what type of news audience you are? If so, then you're not alone.   

#news #media #follow… https://t.co/mukoke33FW",0,Canva,
Stu Allen,260243551,"Luton, England",2023-01-17 11:52:30,"@thespursweb No obvious plan, only going backwards, toxic from the top, complete and utter shambles, everyone guilt… https://t.co/DdHxzHxiG9",0,Twitter for iPhone,
David Marshall,21209442,"Welwyn, UK",2023-01-17 11:44:46,David Squires on … Manchester United and Arsenal enjoying their derby days | Football | The Guardian https://t.co/ADPjR0KLlf,0,Twitter for iPhone,
Adam Margolis,223535305,Radlett ,2023-01-17 11:26:23,The problem at Spurs is very simple to solve. Sign a decent goalkeeper and decent defenders job done. You don't con… https://t.co/ZyZ6f1v4Ey,0,Twitter for iPhone,
Trevor Clayworth,1870952892,London Colney ,2023-01-17 10:35:45,@TheAthleticFC @David_Ornstein @AdamCrafton_ @markchapman While @SkyKaveh still finds amusement in a corrupt club g… https://t.co/Qw77reLFl3,0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-17 10:30:15,"Latest MVP and Golden Boot standings of our Monday league 

#6aside #5aside #football #league #welwyngardencity… https://t.co/h4nuSkPa6u",0,Buffer,
Ciaran Deely,339984340,"London, England",2023-01-17 10:00:07,The side of working in professional football people often don’t see https://t.co/bPX2HdmYdO,1,Twitter for iPhone,
Deano Staples,1521874731842088961,"Luton, England",2023-01-17 08:45:05,Is absolutely laughable he’s the best holding midfielder in world football by a country mile. It’s only because DM… https://t.co/S349LGkHDu,0,Twitter for iPhone,
Steve Schofield,15018753,"St Albans, UK",2023-01-17 08:40:45,@StevieGrainger @ErlingRoIe I couldn’t agree more. Organic football growth at its very best.,0,Twitter for iPhone,
Luton Report ,1083122260343508994,"Luton, England",2023-01-17 08:29:55,@Football__Tweet it gets even worse from this guy when you didn’t think it could,0,Twitter Web App,
JC Wills & Probate 💙,231179720,"St Albans, Hertfordshire, UK",2023-01-17 08:28:25,"What’s your favourite compliment?

Mine has to be when a young nephew said seriously and with a glint of awe in his… https://t.co/Q0GD9RTyJW",0,Twitter for iPhone,
Andrew Mortimer,1526902162281975808,"Hitchin, England",2023-01-17 08:18:35,@dwright75 Duncan. The curse of Europa League football strikes again. Most my Hammers mates recognise the club was… https://t.co/QeaapWtlXf,0,Twitter for iPhone,
Tony Cornwell,187638340,"Cheshunt, Hertfordshire",2023-01-17 07:27:10,@TSBreakfast Richarlison. Wasn’t he in the Brazil squad dancing and being totally disrespectful at the World Cup. M… https://t.co/LkaHkfY2e5,0,Twitter for iPhone,
Smanga simelane,390732285,Hatfield ,2023-01-17 06:38:04,@MeloMhlungwane You ease into it…can’t just start with 12km. Haven’t you been playing football??,0,Twitter for iPhone,
Bradley Currington,307239786,Luton,2023-01-17 06:18:39,@Sblow35 @FlexUTD No wonder broadwalk we’re shit you don’t know a thing about football 👀🤣,0,Twitter for iPhone,
shaun Murray,1097587698,st albans ,2023-01-17 05:25:25,"@Craig_Pankhurst We realised ages ago we was really only going for the laugh in the pub , the game was getting in t… https://t.co/49nD3xYLlM",0,Twitter for Android,
Jordan,87028076,St. Albans,2023-01-17 00:09:58,"@AntonSverrir @Gunnersc0m Why do Spurs fans even wade into these debates, you aren't going to win it, you have noth… https://t.co/87GR33zTMc",0,Twitter for Android,
Jordan,87028076,St. Albans,2023-01-16 23:21:05,Roy Keane is very entertaining and obviously understands football overall. Roy Keane does not understand modern foo… https://t.co/SHAA0ubV8m,0,Twitter for Android,
SJL PE Faculty,804653125,"Harpenden
",2023-01-16 22:05:05,U13 Girls Football Result: SJL 0-0 STAGs. The game was much more exciting than the score line. POTM goes to Iris fo… https://t.co/MwwlWTMuf5,0,Twitter for iPhone,
Danny Buckley,421012051,,2023-01-16 21:19:06,We really are a huge football club. Bring on Saturday. Loud and proud! 👏 https://t.co/eNH0tQWFdp,0,Twitter for Android,
Lee Lawrence,267931442,Stevenage,2023-01-16 20:24:51,@HotspurRelated I mean Levy talks about our DNA then wants to go for another defensive coach....makes sense. In for… https://t.co/nUtQrqC2Lc,0,Twitter for Android,
Wigmore Primary PE,816985287503020032,"Luton, England",2023-01-16 19:10:01,"Great to see another pupil excelling in sport outside of school.

Well done to James (Yr.3) who achieved 2 man of t… https://t.co/BqYGY08fzD",0,Twitter for Android,
Jim,42968603,Cheshunt,2023-01-16 18:55:42,"If Conte had the players he wants, would his brand of football be enjoyable to watch?",1,Twitter for iPhone,
Verulam PE,1606337112,St Albans,2023-01-16 17:32:51,"Year 9 football team into the last 16 of the National Cup after beating Dame Alice Owens 1-0 after extra time. 

In… https://t.co/77lLcmJX1M",3,Twitter for iPhone,
David whitehall,386155274,"Bedfordshire,luton",2023-01-16 17:31:15,@SkySportsPL It's offside plain and simple...just sad denial any football team would be happy conceding that!,0,Twitter for Android,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-16 17:30:27,"The best league around  - Ultimate Football.

#6aside #5aside #football #league #welwyngardencity #hertfordshire… https://t.co/KGN8ZaA1XR",0,Buffer,
Trevor Clayworth,1870952892,London Colney ,2023-01-16 17:23:46,"@Ricardo2071980 @Football__Tweet Do you know what happens if you have too much flour and no yeast and water….?
Shit… https://t.co/3ZVxngthC6",0,Twitter for iPhone,
Wilbury Junior School,1461348511258054671,Letchworth Garden City ,2023-01-16 16:58:45,"🎊❗️The news is out❗️🎊

Our year 5/6 boys football team have made it to the Hertfordshire County County Final❗️

We… https://t.co/hsJVq4ob1l",2,Twitter for iPhone,
"Mr, John Adams",448077295,London!,2023-01-16 15:28:55,"@Lawrenc52859337 😃 Hey Lawrence, you're part of the Great Big Family of Non-League Football.
I was told of the good… https://t.co/xPIm9hc0qg",0,Twitter for Android,
Izzy Poles Sports Photography,2170048039,"Cambridge, England",2023-01-16 15:23:24,"Stolfold Ladies vs Stotfold Women / County Cup 23.10.22

•
•
•
#sports #sportsphotography #football #womensfootball… https://t.co/RsJrCvE7lI",0,Instagram,"{'type': 'Point', 'coordinates': [-0.23097586, 52.01869366]}"
Gav,250664608, Cheshunt,2023-01-16 15:12:57,"SPURS
Your age?
I'm 50, the good times have been few &amp; far between

Early to mid 80s

Some under Venables (not much… https://t.co/IgmVPAd4jM",0,Twitter for Android,
Stotfold Junior Ladies First Team FC,1231663694930751493,"Stotfold, England",2023-01-16 15:06:10,"Yesterday the ladies travelled to Bury rangers women’s first where we took a deserved 3 points. 

The ladies played… https://t.co/7EMzOZXQA5",2,Twitter for iPhone,
